"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","Database"
"KEGG_DNA repair and recombination proteins","KEGG_DNA repair and recombination proteins",336,-0.369993750412446,-1.30625017731308,0.0158619656349057,0.304716708249504,0.288239597132912,2894,"tags=30%, list=20%, signal=24%","APEX1/TOPBP1/POLE4/TP53/SLX1A/PARP2/POLR2F/UIMC1/XRCC2/SLX4/HSF2BP/EXO5/MSH6/DONSON/FANCL/HMGB1/SEM1/PALB2/TTI2/TTI1/POLD3/ALKBH2/RFC4/DCLRE1A/MMS22L/LIG3/TREX2/NUDT15/FIGNL1/LIG1/APEX2/OGG1/MDC1/WRAP53/RRM1/POLR2D/RAD18/TONSL/RAD54B/MSH2/CENPS/RNF168/NUDT1/GEN1/RFC2/USP1/FANCI/RFC5/POLE/RAD51D/BLM/FAAP24/RMI1/RFC3/SHLD1/XRCC1/UBE2T/FANCG/DCLRE1B/EME1/PARP1/ANKLE1/RAD51AP1/FANCB/BRCA1/POLD1/FANCC/FANCA/PER2/PER3/RECQL4/FEN1/CDC25C/RAD54L/BARD1/CDC25B/NAV2/CHEK1/FANCD2/RRM2/EID3/FANCE/UBL4B/CDC25A/HES1/TIMELESS/NHEJ1/BRCA2/RAD51/BRIP1/WDR76/CLSPN/POLE2/POLQ/NEIL3/EXO1/SLFN11/TREX1/KANK4/PPP4R4","KEGG"
"KEGG_Signaling pathways regulating pluripotency of stem cells","KEGG_Signaling pathways regulating pluripotency of stem cells",117,-0.427958883356702,-1.35495123170845,0.0408865987138946,0.426388815159187,0.403332462500976,1665,"tags=21%, list=11%, signal=19%","PIK3R2/FZD1/PCGF2/FZD2/SMAD1/DLX5/ID4/MEIS1/TCF7/FGFR3/FZD5/WNT2B/BMPR1B/FZD10/OTX1/LIF/ISL1/WNT2/FGFR4/INHBE/PAX6/BMP4/COMMD3-BMI1/WNT7B/FGFR2","KEGG"
"KEGG_Polycomb repressive complex","KEGG_Polycomb repressive complex",82,-0.459747177722741,-1.38748382895047,0.0388537514969139,0.41710644989334,0.39455202758476,3445,"tags=34%, list=24%, signal=26%","TFDP1/FOXK1/E2F6/WDR5/BCORL1/FBRSL1/SCML1/JARID2/FOXK2/LCOR/SKP1/KDM2B/CREBBP/MBD6/RBBP7/SCMH1/PHC1/SFMBT1/HCFC1/AURKB/PCGF2/PHF19/SFMBT2/EZH2/SCML2/AUTS2/CBX2/COMMD3-BMI1","KEGG"
"KEGG_ATP-dependent chromatin remodeling","KEGG_ATP-dependent chromatin remodeling",87,-0.468885189644912,-1.42958896336964,0.025489922338795,0.363766923476309,0.344096758183791,5840,"tags=64%, list=40%, signal=39%","DPF3/BCL7C/ACTG1/EPC2/BCL7B/ARID1B/TFPT/SMARCD3/BCL7A/HDAC2/CHD4/CDK2AP1/SMARCA4/MTA2/KAT5/SMARCD2/NFRKB/RSF1/ING3/MRGBP/EPC1/BICRAL/MTA3/YEATS4/MBD3/PBRM1/GATAD2B/SMARCA2/HDAC1/RUVBL2/BAZ1B/GATAD2A/POLE3/MCRS1/RUVBL1/ARID2/SRCAP/SMARCE1/CDK2AP2/ACTL6A/SMARCD1/CHD3/SMARCC1/BRD7/INO80/DMAP1/TRRAP/ARID1A/INO80C/RBBP7/ACTR5/EP400/SMARCB1/BICRA/CHRAC1/DPF1","KEGG"
"KEGG_Cell cycle","KEGG_Cell cycle",153,-0.461590056266942,-1.50521698039357,0.00411568242167523,0.128908160933192,0.121937640334786,2664,"tags=34%, list=18%, signal=28%","CDC45/RAD21/SMAD3/CREBBP/SFN/DDX11/SMC3/MTBP/CDK1/DBF4/MAD2L1/PTTG1/MCM7/MCM3/CCNB1/CCNE2/SMC1A/CDC7/MCM6/AURKB/TICRR/TRIP13/CDC25C/MCM2/SKP2/MCM5/CDC25B/CDC20/RBL1/CHEK1/BUB1/PKMYT1/CDT1/DBF4B/CDC25A/KNL1/CCNA2/CCNB2/CDC6/FBXO5/BUB1B/ESPL1/CDCA5/PLK1/ESCO2/SGO1/ORC1/CDKN1C/TGFB3/TTK/CDKN2C/NDC80","KEGG"
"KEGG_Fanconi anemia pathway","KEGG_Fanconi anemia pathway",53,-0.535693451509832,-1.50874136712131,0.0259827123009711,0.363766923476309,0.344096758183791,3641,"tags=55%, list=25%, signal=41%","RPA1/ERCC1/RPA3/SLX1B/RMI2/FANCM/SLX1A/SLX4/FANCL/PALB2/CENPS/USP1/FANCI/BLM/FAAP24/RMI1/UBE2T/FANCG/EME1/FANCB/BRCA1/FANCC/FANCA/FANCD2/FANCE/HES1/BRCA2/RAD51/BRIP1","KEGG"
"KEGG_Homologous recombination","KEGG_Homologous recombination",39,-0.573530101999209,-1.53211371983917,0.0306222210630276,0.363766923476309,0.344096758183791,4893,"tags=64%, list=33%, signal=43%","MUS81/ABRAXAS1/POLD2/BRCC3/XRCC3/RPA1/RPA3/RBBP8/TOPBP1/UIMC1/XRCC2/SEM1/PALB2/POLD3/RAD54B/RAD51D/BLM/EME1/BRCA1/POLD1/RAD54L/BARD1/BRCA2/RAD51/BRIP1","KEGG"
"KEGG_Proteoglycans","KEGG_Proteoglycans",46,-0.555280037453706,-1.54103217470246,0.0425509261100287,0.431419111948902,0.408090753335948,1440,"tags=33%, list=10%, signal=29%","PTPRZ1/LUM/GPC5/VCAN/OMD/GPC6/ASPN/CD74/COL9A3/GPC4/ECM2/ACAN/GPC2/COL9A2/COL14A1","KEGG"
"KEGG_One carbon pool by folate","KEGG_One carbon pool by folate",19,-0.684777335537116,-1.54908596924482,0.0295942439610101,0.363766923476309,0.344096758183791,2986,"tags=63%, list=20%, signal=50%","ST20-MTHFS/DHFR/MTHFS/AMT/SHMT2/ATIC/MTHFD1/ALDH1L2/MTHFD2/TYMS/SHMT1/ALDH1L1","KEGG"
"KEGG_Nitrogen metabolism","KEGG_Nitrogen metabolism",11,-0.76308759504378,-1.55572192700623,0.0318918946609367,0.363766923476309,0.344096758183791,2753,"tags=64%, list=19%, signal=52%","CA12/CA8/CPS1/CA13/CA9/CA14/CA2","KEGG"
"KEGG_Glyoxylate and dicarboxylate metabolism","KEGG_Glyoxylate and dicarboxylate metabolism",27,-0.636262192166082,-1.57476098722426,0.0227464579829533,0.363766923476309,0.344096758183791,2709,"tags=41%, list=19%, signal=33%","PCCB/AMT/PGP/ACSS2/SHMT2/PCCA/GLYCTK/ACSS1/SHMT1/ACAT2/HOGA1","KEGG"
"KEGG_DNA replication","KEGG_DNA replication",35,-0.639342930613528,-1.66416621630291,0.00423807652383098,0.128908160933192,0.121937640334786,2680,"tags=57%, list=18%, signal=47%","POLD3/RFC4/POLA2/LIG1/RFC2/RFC5/POLE/RFC3/MCM7/MCM3/RNASEH2A/POLA1/MCM6/DNA2/POLD1/FEN1/MCM2/MCM5/PRIM1/POLE2","KEGG"
"KEGG_Steroid biosynthesis","KEGG_Steroid biosynthesis",18,-0.746592424703574,-1.66572453638733,0.00904712068722327,0.210312518699083,0.198940176303675,3666,"tags=89%, list=25%, signal=67%","SC5D/CYP51A1/LIPA/MSMO1/TM7SF2/SQLE/LSS/LBR/NSDHL/HSD17B7/EBP/FDFT1/DHCR24/CYP27B1/DHCR7/CYP24A1","KEGG"
"KEGG_DNA replication proteins","KEGG_DNA replication proteins",131,-0.581715078427414,-1.87331546669362,6.53849935508383e-06,0.000797029704998024,0.000753931487352133,3591,"tags=53%, list=25%, signal=41%","TOP1/MCM8/ZRANB3/RTEL1/ORC2/SNRPD2/TOPBP1/TERF1/POLE4/PARP2/RIF1/SNRPD1/DKC1/NHP2/POLD3/CDC45/RFC4/POLA2/LIG1/TEN1/WRAP53/TOP1MT/MTBP/SNRPF/RFC2/CDK1/GAR1/RFC5/POLE/DBF4/BLM/GINS4/ATAD5/RFC3/DNMT1/MCM7/MCM3/RNASEH2A/DNMT3A/GMNN/POLA1/CCNB1/PARP1/CCNE2/CDC7/MCM6/DNA2/POLD1/TICRR/RECQL4/GINS1/FEN1/MCM2/DNMT3B/MCM5/CDT1/DBF4B/CCNA2/TOP2A/CCNB2/GINS3/CDC6/GINS2/PRIM1/PIF1/POLE2/MCM10/EXO1/ORC1/PURG","KEGG"
"REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES","REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES",25,0.845301312824331,2.02781984045391,1.41782551849388e-06,0.000792091856331917,0.000773585502195786,1356,"tags=68%, list=9%, signal=62%","CCL7/CXCR4/CCL20/CXCL10/CXCL2/ACKR3/CCRL2/CCL3/CXCL8/CXCL6/CXCL3/CCL5/CCL27/CXCL5/ACKR4/CXCL11/CCL11","Reactome"
"REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS","REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS",14,0.810982810962707,1.7196796044328,0.00462072586025076,0.22790755974726,0.222582750538242,1464,"tags=50%, list=10%, signal=45%","ABCA9/ABCG1/ABCA10/ABCA6/ABCA7/ABCA3/ABCA2","Reactome"
"REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS",76,0.567184035152167,1.64609143346348,0.00475453066315377,0.22790755974726,0.222582750538242,1483,"tags=45%, list=10%, signal=40%","CCL7/CXCR4/CCL20/NTSR1/UTS2B/RXFP1/C3/CXCL10/CXCL2/NPFFR2/ACKR3/TRH/AGT/CCRL2/SAA1/CCL3/CXCL8/CXCL6/GAL/CCK/UTS2/CXCL3/CCL5/KISS1/NPY/CCL27/CXCL5/BDKRB2/ACKR4/CXCL11/EDNRB/CCL11/BDKRB1/PSAP","Reactome"
"REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION","REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION",7,0.876520762870122,1.64020058586707,0.00925076624355099,0.323005921337322,0.31545924361232,310,"tags=29%, list=2%, signal=28%","CADM3/NECTIN4","Reactome"
"REACTOME_MELANIN_BIOSYNTHESIS","REACTOME_MELANIN_BIOSYNTHESIS",5,0.955066630209404,1.62583518376063,0.00122054399763805,0.126766250768163,0.123804496887636,242,"tags=60%, list=2%, signal=59%","DCT/TYRP1/TYR","Reactome"
"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL","REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",105,0.521665960416833,1.60488015910549,0.00261482470408696,0.182601925168739,0.178335632230492,1735,"tags=33%, list=12%, signal=30%","PSG4/TREM1/JCHAIN/PECAM1/TSPAN7/PF4V1/PSG5/MMP1/F11R/PSG7/PSG8/ANGPT1/SELP/TEK/PSG6/PSG1/GRB14/ITGB3/ITGAX/GYPC/THBD/PSG2/PSG9/GAS6/SLC7A7/PSG11/TNFRSF10D/ANGPT2/FYN/SELPLG/TNFRSF10B/PROS1/FN1/ITGB1/SLC16A3","Reactome"
"REACTOME_FORMATION_OF_THE_POSTERIOR_NEURAL_PLATE","REACTOME_FORMATION_OF_THE_POSTERIOR_NEURAL_PLATE",8,0.843246518288466,1.60467314498791,0.019805215554641,0.448561368507814,0.438081225995259,1289,"tags=75%, list=9%, signal=68%","ZEB2/SOX2/POU3F1/GBX2/ZNF521/SOX1","Reactome"
"REACTOME_KERATINIZATION","REACTOME_KERATINIZATION",87,0.539377792754134,1.59960052107425,0.00473624400675703,0.22790755974726,0.222582750538242,1215,"tags=34%, list=8%, signal=32%","LCE2A/LCE3D/LCE2B/PKP2/LCE3A/LCE1F/LCE2C/KRT37/DSC3/PI3/KRT4/CDSN/CSTA/KRT33B/DSG3/TGM1/IVL/KRTAP2-3/KRTAP19-1/LCE1C/FLG/KRTAP1-5/LCE1A/KRTAP2-4/PRSS8/KRT17/KRTAP2-1/DSG2/LCE1E/KRTAP2-2","Reactome"
"REACTOME_ACTIVATION_OF_C3_AND_C5","REACTOME_ACTIVATION_OF_C3_AND_C5",6,0.877738658521994,1.57552630744488,0.0167052863894759,0.417881492369577,0.408118151384683,237,"tags=33%, list=2%, signal=33%","C3/C2","Reactome"
"REACTOME_TRANSPORT_OF_FATTY_ACIDS","REACTOME_TRANSPORT_OF_FATTY_ACIDS",4,0.969116012287573,1.57100716839943,0.00151272375618333,0.126766250768163,0.123804496887636,1,"tags=25%, list=0%, signal=25%","APOD","Reactome"
"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING","REACTOME_INTERFERON_ALPHA_BETA_SIGNALING",61,0.556861035354616,1.5662170353155,0.0107889061349176,0.342894408480424,0.334883058150395,2291,"tags=33%, list=16%, signal=28%","BST2/IFI27/IRF5/HLA-F/IRF4/MX1/OAS2/RSAD2/IFI6/HLA-B/HLA-A/IFITM1/MX2/ISG15/HLA-E/HLA-C/IFNAR2/HLA-G/IFNAR1/XAF1","Reactome"
"REACTOME_XENOBIOTICS","REACTOME_XENOBIOTICS",9,0.805317150842756,1.56531105024237,0.0235545952706209,0.469970258018578,0.458989920373627,519,"tags=33%, list=4%, signal=32%","CYP3A7/CYP2J2/CYP2E1","Reactome"
"REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS","REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS",12,0.750371079793244,1.56271386782715,0.0218293419331579,0.457324713499658,0.446639825079744,708,"tags=42%, list=5%, signal=40%","WNT4/DKK2/SFRP2/KREMEN2/WNT9A","Reactome"
"REACTOME_INSULIN_RECEPTOR_RECYCLING","REACTOME_INSULIN_RECEPTOR_RECYCLING",28,0.635903404382271,1.55322435144542,0.0226980752178698,0.465866156763943,0.454981706926223,3066,"tags=46%, list=21%, signal=37%","ATP6V0D2/ATP6V0A4/ATP6V1C2/CTSD/ATP6V1G1/ATP6V0A1/ATP6AP1/ATP6V0E1/ATP6V1H/ATP6V1A/ATP6V1E1/ATP6V1D/ATP6V1F","Reactome"
"REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING","REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING",29,0.63316859985681,1.55121463835382,0.0193088487909326,0.443310007857576,0.432952557604906,3066,"tags=45%, list=21%, signal=36%","ATP6V0D2/ATP6V0A4/ATP6V1C2/TFR2/ATP6V1G1/ATP6V0A1/ATP6AP1/ATP6V0E1/ATP6V1H/ATP6V1A/ATP6V1E1/ATP6V1D/ATP6V1F","Reactome"
"REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION","REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION",9,0.794434369960867,1.54415797141627,0.0324222000202192,0.532741247391052,0.520294334689792,1523,"tags=33%, list=10%, signal=30%","PPARGC1A/PRKAA2/MAPK11","Reactome"
"REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND","REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND",15,0.718897320573181,1.54415293711193,0.0261462990935122,0.497968150917345,0.48633367333028,2704,"tags=53%, list=18%, signal=44%","TLR4/TNFSF10/CD14/TNFRSF10B/CFLAR/TRADD/FAS/TNFRSF10A","Reactome"
"REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS",135,0.480818062900446,1.5281328305613,0.00362610171682341,0.224395759789665,0.219152999920191,1000,"tags=32%, list=7%, signal=30%","CMKLR1/CCL7/CXCR4/CCL20/NTSR1/UTS2B/RXFP1/C3/P2RY6/CXCL10/CXCL2/HTR2A/NPFFR2/P2RY1/ACKR3/LHCGR/TRH/ADORA2A/AGT/CCRL2/P2RY12/SAA1/CCL3/CXCL8/CXCL6/PLPPR3/GAL/CCK/ADRA2A/UTS2/GPR65/PTGER2/CXCL3/CCL5/PTGIR/KISS1/NPY/CCL27/HCAR2/CXCL5/GPR68/BDKRB2/ACKR4","Reactome"
"REACTOME_GPCR_LIGAND_BINDING","REACTOME_GPCR_LIGAND_BINDING",192,0.461281247489783,1.52603857741463,0.000796783383723622,0.1148940409682,0.112209668198437,1009,"tags=28%, list=7%, signal=27%","CMKLR1/WNT16/CCL7/CXCR4/CCL20/NTSR1/UTS2B/RXFP1/C3/P2RY6/CXCL10/CXCL2/HTR2A/CRH/NPFFR2/WNT4/P2RY1/ACKR3/LHCGR/TRH/ADORA2A/AGT/CCRL2/UCN2/P2RY12/SAA1/VIPR1/CCL3/CXCL8/CXCL6/PLPPR3/PTH1R/GAL/CCK/ADRA2A/UTS2/GABBR2/GPR65/WNT9A/WNT11/PTGER2/CXCL3/CALCB/CCL5/PTGIR/KISS1/NPY/CCL27/HCAR2/CXCL5/GPR68/BDKRB2/ACKR4/SHH","Reactome"
"REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY","REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY",17,0.696762135935082,1.5239887890276,0.0290656782948437,0.513993053750667,0.501984171952197,721,"tags=12%, list=5%, signal=11%","CCND2/CCND1","Reactome"
"REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING","REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING",18,0.679724433139326,1.52150199224765,0.033186025750723,0.539433828430235,0.526830550941475,233,"tags=11%, list=2%, signal=11%","CSF2/CSF2RB","Reactome"
"REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS","REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS",11,0.749102534667956,1.51495482436959,0.0336302500300234,0.539433828430235,0.526830550941475,2374,"tags=45%, list=16%, signal=38%","VWF/ITGB3/APBB1IP/FN1/GRB2","Reactome"
"REACTOME_EGFR_DOWNREGULATION","REACTOME_EGFR_DOWNREGULATION",29,0.618303266040162,1.51479570755779,0.0276043734249014,0.513674229856707,0.501672797027497,1128,"tags=17%, list=8%, signal=16%","AREG/TGFA/SH3GL2/EPGN/EGF","Reactome"
"REACTOME_DAP12_INTERACTIONS","REACTOME_DAP12_INTERACTIONS",27,0.62365926893742,1.51348185059026,0.0278904265614322,0.513674229856707,0.501672797027497,2374,"tags=33%, list=16%, signal=28%","TREM2/PLCG2/TREM1/HLA-B/FYN/HLA-E/HLA-C/SIRPB1/GRB2","Reactome"
"REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE","REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE",78,0.51887578437631,1.51284943060807,0.0122155174224608,0.365592985715077,0.357051308118921,1174,"tags=31%, list=8%, signal=28%","LCE2A/LCE3D/LCE2B/PKP2/LCE3A/LCE1F/LCE2C/KRT37/DSC3/PI3/KRT4/CDSN/CSTA/KRT33B/DSG3/TGM1/IVL/LCE1C/FLG/LCE1A/PRSS8/KRT17/DSG2/LCE1E","Reactome"
"REACTOME_INTERLEUKIN_10_SIGNALING","REACTOME_INTERLEUKIN_10_SIGNALING",32,0.606015250455918,1.51267745539392,0.0453930015840842,0.665428855024231,0.64988184245866,1362,"tags=38%, list=9%, signal=34%","CSF2/CCL20/CXCL10/CXCL2/CSF3/CCL3/CXCL8/TNFRSF1B/CCL5/IL1A/TIMP1/IL1RN","Reactome"
"REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS","REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS",11,0.747424403833646,1.51156104009346,0.0347606524286786,0.539433828430235,0.526830550941475,1571,"tags=36%, list=11%, signal=32%","VWF/ITGB3/APBB1IP/FN1","Reactome"
"REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS","REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS",27,0.621009485424389,1.5070514174119,0.031334340390008,0.519963905877757,0.507815521693199,2124,"tags=30%, list=15%, signal=25%","HPX/JCHAIN/SAA1/MSR1/SCARF1/APOL1/FTH1/FTL","Reactome"
"REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS","REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS",28,0.611952796057824,1.49472384991469,0.0477099236641221,0.665428855024231,0.64988184245866,2458,"tags=29%, list=17%, signal=24%","PLCG2/CSF1R/IL34/PIK3CG/FYN/INPP5D/GRB2/STAT1","Reactome"
"REACTOME_DISSOLUTION_OF_FIBRIN_CLOT","REACTOME_DISSOLUTION_OF_FIBRIN_CLOT",11,0.73551672081574,1.48747942108915,0.0488721804511278,0.665428855024231,0.64988184245866,3175,"tags=64%, list=22%, signal=50%","SERPINE1/SERPINE2/PLAU/PLAT/SERPINF2/ANXA2/PLAUR","Reactome"
"REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL","REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",54,0.522244644039239,1.45124348839094,0.0260743972693276,0.497968150917345,0.48633367333028,1849,"tags=37%, list=13%, signal=32%","C3/TREM2/TREM1/CD40/ICAM2/CD34/HLA-F/CD1D/HCST/NPDC1/HLA-B/HLA-A/VCAM1/IFITM1/OSCAR/HLA-E/ITGB1/HLA-C/ULBP1/MICA","Reactome"
"REACTOME_SENSORY_PERCEPTION_OF_SALTY_TASTE","REACTOME_SENSORY_PERCEPTION_OF_SALTY_TASTE",3,0.941992266270132,1.44643528956528,0.0292318498830241,0.513993053750667,0.501984171952197,548,"tags=67%, list=4%, signal=64%","SCNN1B/SCNN1A","Reactome"
"REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS","REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS",3,0.941269523750407,1.44532551369638,0.0301312836511955,0.513993053750667,0.501984171952197,277,"tags=33%, list=2%, signal=33%","NFATC2","Reactome"
"REACTOME_ONCOGENIC_MAPK_SIGNALING","REACTOME_ONCOGENIC_MAPK_SIGNALING",75,0.496023091721985,1.43997358757408,0.0215169197136045,0.457324713499658,0.446639825079744,1571,"tags=13%, list=11%, signal=12%","CAMK2B/DUSP9/CNKSR2/ESRP1/VWF/ITGB3/FAM131B/APBB1IP/DUSP6/FN1","Reactome"
"REACTOME_ION_CHANNEL_TRANSPORT","REACTOME_ION_CHANNEL_TRANSPORT",137,0.448065475273535,1.43123831782412,0.0151879729413617,0.410565204027778,0.400972800064813,1873,"tags=23%, list=13%, signal=21%","CLIC2/CAMK2B/SLC9B1/CLCA2/SCNN1B/ATP6V0D2/ATP6V0A4/RYR1/ANO2/ANO9/SLN/SCNN1A/ATP10B/TTYH1/TRPM8/ATP2C2/ATP8A1/ATP8B4/TRPV2/ATP1A3/ANO5/TRPM1/OSTM1/ATP10A/ANO4/ATP6V1C2/ASIC3/CLCN4/TRPC4/CASQ1/MCOLN3/ATP2B4","Reactome"
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION","REACTOME_FOXO_MEDIATED_TRANSCRIPTION",58,0.506038053515202,1.41684907144518,0.0357691819962419,0.548419764841236,0.535606540841679,2840,"tags=33%, list=19%, signal=27%","TRIM63/PPARGC1A/MSTN/ABCA6/PLXNA4/NPY/TXNIP/CDKN1A/FOXO1/SOD2/FBXO32/GADD45A/CITED2/PINK1/BBC3/CCNG2/FOXO4/KAT2B/IGFBP1","Reactome"
"REACTOME_NEUTROPHIL_DEGRANULATION","REACTOME_NEUTROPHIL_DEGRANULATION",379,0.402833714730136,1.41354222550064,0.00129459707439274,0.126766250768163,0.123804496887636,3067,"tags=32%, list=21%, signal=26%","BST2/CHI3L1/PTPRN2/ENPP4/C3/VNN1/GCA/TTR/PECAM1/PTPRB/CTSS/PADI2/SERPINA3/PLAC8/MMP9/NFASC/S100A7/TNFRSF1B/ATP8A1/LRG1/FUCA1/ITGAX/MMP8/CD14/ATP8B4/CYBA/S100A12/HLA-B/CLEC12A/ALDH3B1/FGL2/CREG1/AZU1/AMPD3/CST3/PLAU/QPCT/TMEM30A/CTSB/GM2A/DPP7/CPPED1/CTSZ/HEXB/PSAP/ASAH1/CTSH/CD63/CTSD/TXNDC5/OSCAR/CD59/SERPINB10/DNASE1L1/HLA-C/ATP6AP2/GRN/CYSTM1/JUP/LCN2/GAA/NME2/GNS/CXCL1/CD55/MANBA/LAMP1/MAN2B1/FTH1/SLPI/ORMDL3/FTL/CD44/SCAMP1/TMBIM1/S100P/MVP/ATP6V0A1/CTSC/PRDX4/VAT1/CFD/PNP/CD58/SIRPB1/STOM/YPEL5/LAMP2/ARSA/CTSA/MIF/GSN/CD47/NIT2/PAFAH1B2/HGSNAT/SIRPA/MAGT1/ACTR10/MOSPD2/KCNAB2/NPC2/CMTM6/CAB39/QSOX1/NCSTN/ERP44/SURF4/SPTAN1/AGA/RAB9B/ANXA2/PFKL/PKM/CD68/ATP6V1D/ADAM10/CEACAM1/ALDOA/CEP290/DNAJC5","Reactome"
"REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT","REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT",143,0.439244786100472,1.41029326550376,0.017273460746545,0.419569858133471,0.409767070341381,3017,"tags=23%, list=21%, signal=19%","AREG/DYNC1I1/TGFA/TUBA4B/F8/SPTBN2/SPTBN4/SEC16B/CTSZ/TRAPPC5/TUBA8/CD59/MCFD2/CNIH3/DYNC1LI2/CAPZA2/CD55/FOLR1/SPTBN5/CTSC/NAPB/ANK1/TMED3/SPTBN1/SEC22B/ACTR10/TMED7/SPTAN1/DCTN6/ANK2/CNIH1/COPZ2/COG6","Reactome"
"REACTOME_BIOSYNTHESIS_OF_MARESINS","REACTOME_BIOSYNTHESIS_OF_MARESINS",2,0.964676141022137,1.39045008439849,0.029765586509774,0.513993053750667,0.501984171952197,519,"tags=100%, list=4%, signal=96%","EPHX2/CYP2E1","Reactome"
"REACTOME_G_ALPHA_I_SIGNALLING_EVENTS","REACTOME_G_ALPHA_I_SIGNALLING_EVENTS",161,0.424866508969465,1.37759664577713,0.0164133493457764,0.417881492369577,0.408118151384683,1633,"tags=24%, list=11%, signal=22%","CAMK2B/CXCR4/CCL20/GNA14/C3/CXCL10/CXCL2/ACKR3/RGS11/AGT/P2RY12/SAA1/RGS16/CXCL8/CXCL6/GAL/ADRA2A/GABBR2/PDE4B/ADCY2/CXCL3/CCL5/NPY/CCL27/PLCB4/HCAR2/CXCL5/BDKRB2/CHRM2/PLCB2/ADCY1/CXCL11/BDKRB1/GNA15/PSAP/ADCY5/ITPR1/ADCY4/APP","Reactome"
